id,created_at,favorite_count,retweet_count,Reply_Count,Quote Count,text,entities,screen_name,Source,Place,User ID,Lang,MediaURL
1200480338515873792,2019-11-29 18:23:11+00:00,0,1,0,0,#PurpleReign https://t.co/HNFdGrHWP2,"{'hashtags': [{'text': 'PurpleReign', 'indices': [0, 12]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200480324808892416, 'id_str': '1200480324808892416', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/EKj2frgUYAAxh7J.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKj2frgUYAAxh7J.jpg', 'url': 'https://t.co/HNFdGrHWP2', 'display_url': 'pic.twitter.com/HNFdGrHWP2', 'expanded_url': 'https://twitter.com/pilchuck11/status/1200480338515873792/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",pilchuck11,Twitter for iPhone,,1214060604,qme,http://pbs.twimg.com/media/EKj2frgUYAAxh7J.jpg
1200479752928317441,2019-11-29 18:20:51+00:00,24,0,0,1,"Don’t want to be stuck in traffic for the game, have a ticket to the apple cup? Well look no further, as the light… https://t.co/j6azw1rGBO","{'hashtags': [], 'urls': [{'url': 'https://t.co/j6azw1rGBO', 'expanded_url': 'https://twitter.com/i/web/status/1200479752928317441', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",UWDawgPack,Twitter for iPhone,,84029525,en,NA
1200478747532484609,2019-11-29 18:16:51+00:00,17,23,0,0,"Season 2, Episode 84 Rivalry Week is LIVE!! 🏈🎙️

IG: @wst_podcast
Apple Podcast: WST Podcast
Spotify: WST Podcast
Y… https://t.co/IJrcw21FHx","{'hashtags': [], 'urls': [{'url': 'https://t.co/IJrcw21FHx', 'expanded_url': 'https://twitter.com/i/web/status/1200478747532484609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",bigbenkwinn_,Twitter Web App,,954484154560798721,en,NA
1200478576392323073,2019-11-29 18:16:11+00:00,2,0,0,0,"Thankful to be home for Thanksgiving and going to #AppleCup with family!

#GoCougs #DontMindTheSweatshirt https://t.co/OWyh9etvWv","{'hashtags': [{'text': 'AppleCup', 'indices': [50, 59]}, {'text': 'GoCougs', 'indices': [74, 82]}, {'text': 'DontMindTheSweatshirt', 'indices': [83, 105]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200478563800993792, 'id_str': '1200478563800993792', 'indices': [106, 129], 'media_url': 'http://pbs.twimg.com/media/EKj05LPUUAAAy3v.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKj05LPUUAAAy3v.jpg', 'url': 'https://t.co/OWyh9etvWv', 'display_url': 'pic.twitter.com/OWyh9etvWv', 'expanded_url': 'https://twitter.com/theresa_kurtz/status/1200478576392323073/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}}]}",theresa_kurtz,Twitter for iPhone,,568579239,en,http://pbs.twimg.com/media/EKj05LPUUAAAy3v.jpg
1200478446150774784,2019-11-29 18:15:40+00:00,3,0,0,0,@wsuAthleticMed sideline set up complete at Husky stadium.  Ready for @WSUCougarFB to take back the #AppleCup… https://t.co/gP4gRvqr5U,"{'hashtags': [{'text': 'AppleCup', 'indices': [100, 109]}], 'urls': [{'url': 'https://t.co/gP4gRvqr5U', 'expanded_url': 'https://twitter.com/i/web/status/1200478446150774784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}], 'user_mentions': [{'screen_name': 'wsuAthleticMed', 'name': 'WSU Athletic Medicine', 'id': 1070390777644113920, 'id_str': '1070390777644113920', 'indices': [0, 15]}, {'screen_name': 'WSUCougarFB', 'name': 'Washington State Football', 'id': 1250265324, 'id_str': '1250265324', 'indices': [70, 82]}], 'symbols': []}",BrianNortonATC,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='300bcc6e23a88361', url='https://api.twitter.com/1.1/geo/id/300bcc6e23a88361.json', place_type='city', name='Seattle', full_name='Seattle, WA', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-122.436232, 47.495315], [-122.436232, 47.734319], [-122.224973, 47.734319], [-122.224973, 47.495315]]]), attributes={})",1233067388,en,NA
1200477911410601984,2019-11-29 18:13:32+00:00,1,0,0,0,#HuskyFootball #CollegeFootball #GoHuskies #GoDawgs #PurpleReign #ChannelATV #LetPurpleReign #AppleCup #AppleCup2019 https://t.co/rC7QXABudE,"{'hashtags': [{'text': 'HuskyFootball', 'indices': [0, 14]}, {'text': 'CollegeFootball', 'indices': [15, 31]}, {'text': 'GoHuskies', 'indices': [32, 42]}, {'text': 'GoDawgs', 'indices': [43, 51]}, {'text': 'PurpleReign', 'indices': [52, 64]}, {'text': 'ChannelATV', 'indices': [65, 76]}, {'text': 'LetPurpleReign', 'indices': [77, 92]}, {'text': 'AppleCup', 'indices': [93, 102]}, {'text': 'AppleCup2019', 'indices': [103, 116]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200477905492430849, 'id_str': '1200477905492430849', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EKj0S22U0AE0qJG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKj0S22U0AE0qJG.jpg', 'url': 'https://t.co/rC7QXABudE', 'display_url': 'pic.twitter.com/rC7QXABudE', 'expanded_url': 'https://twitter.com/tstefan_pic/status/1200477911410601984/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}",tstefan_pic,Twitter for iPhone,,25565902,qme,http://pbs.twimg.com/media/EKj0S22U0AE0qJG.jpg
1200477900723507200,2019-11-29 18:13:29+00:00,3,0,1,0,#NewProfilePic #GoCougs #applecup https://t.co/KT1uxALYee,"{'hashtags': [{'text': 'NewProfilePic', 'indices': [0, 14]}, {'text': 'GoCougs', 'indices': [15, 23]}, {'text': 'applecup', 'indices': [24, 33]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200477897699422208, 'id_str': '1200477897699422208', 'indices': [34, 57], 'media_url': 'http://pbs.twimg.com/media/EKj0SZ0U8AAEkxj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKj0SZ0U8AAEkxj.jpg', 'url': 'https://t.co/KT1uxALYee', 'display_url': 'pic.twitter.com/KT1uxALYee', 'expanded_url': 'https://twitter.com/marielle922/status/1200477900723507200/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 400, 'h': 400, 'resize': 'fit'}, 'small': {'w': 400, 'h': 400, 'resize': 'fit'}, 'large': {'w': 400, 'h': 400, 'resize': 'fit'}}}]}",marielle922,Twitter for iPhone,,26561544,qme,http://pbs.twimg.com/media/EKj0SZ0U8AAEkxj.jpg
1200477840916897792,2019-11-29 18:13:15+00:00,1,0,0,0,It may be #AppleCup day but this #Seahawks themed bong and pipe pack can be lit any #GameDay 🏈🏈🏈 https://t.co/jEQNEj0IYX,"{'hashtags': [{'text': 'AppleCup', 'indices': [10, 19]}, {'text': 'Seahawks', 'indices': [33, 42]}, {'text': 'GameDay', 'indices': [84, 92]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200477835267170304, 'id_str': '1200477835267170304', 'indices': [97, 120], 'media_url': 'http://pbs.twimg.com/media/EKj0OxPUYAAll5F.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKj0OxPUYAAll5F.jpg', 'url': 'https://t.co/jEQNEj0IYX', 'display_url': 'pic.twitter.com/jEQNEj0IYX', 'expanded_url': 'https://twitter.com/TheNovelTree/status/1200477840916897792/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]}",TheNovelTree,Twitter Web App,,2477365165,en,http://pbs.twimg.com/media/EKj0OxPUYAAll5F.jpg
1200477732003446785,2019-11-29 18:12:49+00:00,3,0,0,0,Jaxon can't wait for the game today. He's been talking about this game before the season even started!!… https://t.co/o5UHhr1OE5,"{'hashtags': [], 'urls': [{'url': 'https://t.co/o5UHhr1OE5', 'expanded_url': 'https://twitter.com/i/web/status/1200477732003446785', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}], 'user_mentions': [], 'symbols': []}",sarakep_,Twitter for Android,,1318871340,en,NA
1200476469572452352,2019-11-29 18:07:48+00:00,0,0,0,0,#HuskyFootball #CollegeFootball #GoHuskies #GoDawgs #PurpleReign #ChannelATV #LetPurpleReign #AppleCup #AppleCup2019 https://t.co/9YTQanW8fL,"{'hashtags': [{'text': 'HuskyFootball', 'indices': [0, 14]}, {'text': 'CollegeFootball', 'indices': [15, 31]}, {'text': 'GoHuskies', 'indices': [32, 42]}, {'text': 'GoDawgs', 'indices': [43, 51]}, {'text': 'PurpleReign', 'indices': [52, 64]}, {'text': 'ChannelATV', 'indices': [65, 76]}, {'text': 'LetPurpleReign', 'indices': [77, 92]}, {'text': 'AppleCup', 'indices': [93, 102]}, {'text': 'AppleCup2019', 'indices': [103, 116]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200476464858062848, 'id_str': '1200476464858062848', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EKjy_AEU4AAoITw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKjy_AEU4AAoITw.jpg', 'url': 'https://t.co/9YTQanW8fL', 'display_url': 'pic.twitter.com/9YTQanW8fL', 'expanded_url': 'https://twitter.com/tstefan_pic/status/1200476469572452352/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 398, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 680, 'resize': 'fit'}, 'small': {'w': 680, 'h': 226, 'resize': 'fit'}}}]}",tstefan_pic,Twitter for iPhone,,25565902,qme,http://pbs.twimg.com/media/EKjy_AEU4AAoITw.jpg
1200475941555691520,2019-11-29 18:05:42+00:00,4,0,0,0,"We love you #Montlake!!
Go #Dawgs! #BeatWSU...again!!
Make it 7 straight #AppleCup 🍎🏆

#PurpleReign ☔… https://t.co/LjpQzu7j40","{'hashtags': [{'text': 'Montlake', 'indices': [12, 21]}, {'text': 'Dawgs', 'indices': [27, 33]}, {'text': 'BeatWSU', 'indices': [35, 43]}, {'text': 'AppleCup', 'indices': [73, 82]}, {'text': 'PurpleReign', 'indices': [87, 99]}], 'urls': [{'url': 'https://t.co/LjpQzu7j40', 'expanded_url': 'https://twitter.com/i/web/status/1200475941555691520', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [103, 126]}], 'user_mentions': [], 'symbols': []}",PapermakersArmy,Twitter for Android,,534946744,en,NA
1200475689260068865,2019-11-29 18:04:42+00:00,4,2,0,0,Today is the kick off to our #KOMOToyDrive 🎁  Donate in honor of your favorite team - the Huskies or Cougars - on y… https://t.co/vRr9nr67eZ,"{'hashtags': [{'text': 'KOMOToyDrive', 'indices': [29, 42]}], 'urls': [{'url': 'https://t.co/vRr9nr67eZ', 'expanded_url': 'https://twitter.com/i/web/status/1200475689260068865', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",newsradionw,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='300bcc6e23a88361', url='https://api.twitter.com/1.1/geo/id/300bcc6e23a88361.json', place_type='city', name='Seattle', full_name='Seattle, WA', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-122.436232, 47.495315], [-122.436232, 47.734319], [-122.224973, 47.734319], [-122.224973, 47.495315]]]), attributes={})",16820073,en,NA
1200475478320017408,2019-11-29 18:03:52+00:00,0,0,3,0,Today’s #AppleCup Weather Forecast! #PurpleReign https://t.co/XuQwYywCXJ,"{'hashtags': [{'text': 'AppleCup', 'indices': [8, 17]}, {'text': 'PurpleReign', 'indices': [36, 48]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200475470707314688, 'id_str': '1200475470707314688', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/media/EKjyFIkUUAA3q7j.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKjyFIkUUAA3q7j.jpg', 'url': 'https://t.co/XuQwYywCXJ', 'display_url': 'pic.twitter.com/XuQwYywCXJ', 'expanded_url': 'https://twitter.com/DSPENCERCRIMPS/status/1200475478320017408/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 566, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1706, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1000, 'resize': 'fit'}}}]}",DSPENCERCRIMPS,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='2dbbd1540f814343', url='https://api.twitter.com/1.1/geo/id/2dbbd1540f814343.json', place_type='city', name='Tacoma', full_name='Tacoma, WA', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-122.562215, 47.166863], [-122.562215, 47.319058], [-122.348473, 47.319058], [-122.348473, 47.166863]]]), attributes={})",23102714,en,http://pbs.twimg.com/media/EKjyFIkUUAA3q7j.jpg
1200474532039004160,2019-11-29 18:00:06+00:00,0,0,0,0,"Lets someone else do the Black Friday Shopping and come what the 112th Apple Cup today at 122 West Brewing Co.!

Do… https://t.co/5PWKdKAMoZ","{'hashtags': [], 'urls': [{'url': 'https://t.co/5PWKdKAMoZ', 'expanded_url': 'https://twitter.com/i/web/status/1200474532039004160', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",122WestBrewing,Semrush Social Media Tool,,1110970343198355458,en,NA
1200474508316020736,2019-11-29 18:00:01+00:00,1,0,0,0,"LIVE NOW: The Husky Tailgate Show with @sportwithswartz, Coach Keith Gilbertson and Greg Lewis on KOMO 1000/FM 97.7… https://t.co/cRRdrlGBum","{'hashtags': [], 'urls': [{'url': 'https://t.co/cRRdrlGBum', 'expanded_url': 'https://twitter.com/i/web/status/1200474508316020736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'sportwithswartz', 'name': 'Bill Swartz', 'id': 499058948, 'id_str': '499058948', 'indices': [39, 55]}], 'symbols': []}",newsradionw,TweetDeck,,16820073,en,NA
1200474507149860864,2019-11-29 18:00:00+00:00,2,1,0,0,"Happy #AppleCup, Coug Nation! Heading out to watch the big game? Remember, Cougs don't let Cougs drink and drive.… https://t.co/ur2Ncpc8Na","{'hashtags': [{'text': 'AppleCup', 'indices': [6, 15]}], 'urls': [{'url': 'https://t.co/ur2Ncpc8Na', 'expanded_url': 'https://twitter.com/i/web/status/1200474507149860864', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}], 'user_mentions': [], 'symbols': []}",PullmanPolice,TweetDeck,,73120259,en,NA
1200474505132404736,2019-11-29 18:00:00+00:00,7,2,0,0,"We're an hour away from #AppleCup coverage starting on 710 ESPN Seattle. Get ready with some previews.

Apple Cup g… https://t.co/pdaqGI9qRE","{'hashtags': [{'text': 'AppleCup', 'indices': [24, 33]}], 'urls': [{'url': 'https://t.co/pdaqGI9qRE', 'expanded_url': 'https://twitter.com/i/web/status/1200474505132404736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",SeattleSports,TweetDeck,,22961177,en,NA
1200474239653933056,2019-11-29 17:58:57+00:00,1,0,0,0,My attitude regarding the #AppleCup. Happy 🍎 🏆 day! https://t.co/FpjhiwIi4Q,"{'hashtags': [{'text': 'AppleCup', 'indices': [26, 35]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200474236768284672, 'id_str': '1200474236768284672', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/EKjw9TyU8AAwKgX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKjw9TyU8AAwKgX.jpg', 'url': 'https://t.co/FpjhiwIi4Q', 'display_url': 'pic.twitter.com/FpjhiwIi4Q', 'expanded_url': 'https://twitter.com/NickLee51/status/1200474239653933056/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 628, 'h': 585, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 628, 'h': 585, 'resize': 'fit'}, 'large': {'w': 628, 'h': 585, 'resize': 'fit'}}}]}",NickLee51,Twitter for iPhone,,39287271,en,http://pbs.twimg.com/media/EKjw9TyU8AAwKgX.jpg
1200474195534024704,2019-11-29 17:58:46+00:00,7,0,1,0,Beat WSU 😎 #AppleCup https://t.co/Pq8jjRxEML,"{'hashtags': [{'text': 'AppleCup', 'indices': [11, 20]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200474189221597184, 'id_str': '1200474189221597184', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/EKjw6iqUEAAcCaB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKjw6iqUEAAcCaB.jpg', 'url': 'https://t.co/Pq8jjRxEML', 'display_url': 'pic.twitter.com/Pq8jjRxEML', 'expanded_url': 'https://twitter.com/brycegustafson/status/1200474195534024704/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1482, 'resize': 'fit'}, 'small': {'w': 680, 'h': 492, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 868, 'resize': 'fit'}}}]}",brycegustafson,Twitter for iPhone,,39655105,en,http://pbs.twimg.com/media/EKjw6iqUEAAcCaB.jpg
1200474000994000899,2019-11-29 17:58:00+00:00,3,1,0,0,"Let's do this, Cougs!!! #GoCougs #AppleCup https://t.co/pJizvfE4o8","{'hashtags': [{'text': 'GoCougs', 'indices': [24, 32]}, {'text': 'AppleCup', 'indices': [33, 42]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1199427183480950784, 'id_str': '1199427183480950784', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/media/EKU4qyVUUAAWTE8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKU4qyVUUAAWTE8.jpg', 'url': 'https://t.co/pJizvfE4o8', 'display_url': 'pic.twitter.com/pJizvfE4o8', 'expanded_url': 'https://twitter.com/wsuimpact/status/1200474000994000899/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 533, 'h': 267, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 533, 'h': 267, 'resize': 'fit'}, 'small': {'w': 533, 'h': 267, 'resize': 'fit'}}}]}",wsuimpact,TweetDeck,,629632734,en,http://pbs.twimg.com/media/EKU4qyVUUAAWTE8.jpg
1200473937689202689,2019-11-29 17:57:45+00:00,11,3,0,0,Big s/o to another #TeamEasternWA alumnus Devin Culp (@_DevinCulp_) and @UW_Football as they take on @WSUCougarFB i… https://t.co/ARdMp4r7VU,"{'hashtags': [{'text': 'TeamEasternWA', 'indices': [19, 33]}], 'urls': [{'url': 'https://t.co/ARdMp4r7VU', 'expanded_url': 'https://twitter.com/i/web/status/1200473937689202689', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': '_DevinCulp_', 'name': 'Devin H. Culp', 'id': 2547545509, 'id_str': '2547545509', 'indices': [54, 66]}, {'screen_name': 'UW_Football', 'name': 'Washington Football', 'id': 224511378, 'id_str': '224511378', 'indices': [72, 84]}, {'screen_name': 'WSUCougarFB', 'name': 'Washington State Football', 'id': 1250265324, 'id_str': '1250265324', 'indices': [101, 113]}], 'symbols': []}",fbu_easternwa,Twitter for iPhone,,1199974436067135488,en,NA
1200472755222638592,2019-11-29 17:53:03+00:00,0,0,0,0,This might be my new tradition- #AppleCup chili while putting up the Christmas tree. #GoCougs! https://t.co/cFjzJfF8tM,"{'hashtags': [{'text': 'AppleCup', 'indices': [32, 41]}, {'text': 'GoCougs', 'indices': [85, 93]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200472741322706944, 'id_str': '1200472741322706944', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/EKjvmQ0UUAAJGx6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKjvmQ0UUAAJGx6.jpg', 'url': 'https://t.co/cFjzJfF8tM', 'display_url': 'pic.twitter.com/cFjzJfF8tM', 'expanded_url': 'https://twitter.com/Jennaontheair/status/1200472755222638592/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",Jennaontheair,Twitter for iPhone,,312443694,en,http://pbs.twimg.com/media/EKjvmQ0UUAAJGx6.jpg
1200472279726972928,2019-11-29 17:51:09+00:00,5,1,0,0,Purple &amp; Gold for @UW Huskies and Crimson &amp; Silver for @WSUCougars at today’s #AppleCup. Are you a Husky or Coug pi… https://t.co/EK0paj2bdo,"{'hashtags': [{'text': 'AppleCup', 'indices': [86, 95]}], 'urls': [{'url': 'https://t.co/EK0paj2bdo', 'expanded_url': 'https://twitter.com/i/web/status/1200472279726972928', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [125, 148]}], 'user_mentions': [{'screen_name': 'UW', 'name': 'University of Washington', 'id': 27103822, 'id_str': '27103822', 'indices': [22, 25]}, {'screen_name': 'WSUCougars', 'name': 'Washington State Athletics', 'id': 24984517, 'id_str': '24984517', 'indices': [63, 74]}], 'symbols': []}",1971genx,Twitter for iPhone,,24218668,en,NA
1200472219761049600,2019-11-29 17:50:55+00:00,17,1,0,1,"Huskies lead 37-24 at the half! 

Melgoza with 14 points to lead UW. Howard hanging in with 6 3-pointers made but j… https://t.co/a9Ak75pVeQ","{'hashtags': [], 'urls': [{'url': 'https://t.co/a9Ak75pVeQ', 'expanded_url': 'https://twitter.com/i/web/status/1200472219761049600', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",UW_WBB,TweetDeck,,37716042,en,NA
1200471075726839808,2019-11-29 17:46:22+00:00,0,0,0,0,#AppleCup #Woof https://t.co/5fkfwXZEXT,"{'hashtags': [{'text': 'AppleCup', 'indices': [0, 9]}, {'text': 'Woof', 'indices': [10, 15]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200471070333030400, 'id_str': '1200471070333030400', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EKjuE_5VUAAn4Yr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKjuE_5VUAAn4Yr.jpg', 'url': 'https://t.co/5fkfwXZEXT', 'display_url': 'pic.twitter.com/5fkfwXZEXT', 'expanded_url': 'https://twitter.com/uwjashes/status/1200471075726839808/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}}]}",uwjashes,Twitter for iPhone,,855965471362891777,qme,http://pbs.twimg.com/media/EKjuE_5VUAAn4Yr.jpg
1200470775171600385,2019-11-29 17:45:11+00:00,0,0,0,0,It’s #applecup ! 🍎 🏆 #wsu #uw #cougs #huskies #football What if my day won’t be ruined regardless of who wins?!?! D… https://t.co/fL1UrhKzvf,"{'hashtags': [{'text': 'applecup', 'indices': [5, 14]}, {'text': 'wsu', 'indices': [21, 25]}, {'text': 'uw', 'indices': [26, 29]}, {'text': 'cougs', 'indices': [30, 36]}, {'text': 'huskies', 'indices': [37, 45]}, {'text': 'football', 'indices': [46, 55]}], 'urls': [{'url': 'https://t.co/fL1UrhKzvf', 'expanded_url': 'https://twitter.com/i/web/status/1200470775171600385', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",recruitingSHEro,Hootsuite Inc.,,956377179993948160,en,NA
1200470573882601472,2019-11-29 17:44:23+00:00,44,4,2,0,Canvassing for @PeteButtigieg at the @UW vs @WSUCougars #AppleCup. This guy picks Pete! https://t.co/JXWF5UKcZF,"{'hashtags': [{'text': 'AppleCup', 'indices': [56, 65]}], 'urls': [], 'user_mentions': [{'screen_name': 'PeteButtigieg', 'name': 'Pete Buttigieg', 'id': 226222147, 'id_str': '226222147', 'indices': [15, 29]}, {'screen_name': 'UW', 'name': 'University of Washington', 'id': 27103822, 'id_str': '27103822', 'indices': [37, 40]}, {'screen_name': 'WSUCougars', 'name': 'Washington State Athletics', 'id': 24984517, 'id_str': '24984517', 'indices': [44, 55]}], 'symbols': [], 'media': [{'id': 1200470567213662208, 'id_str': '1200470567213662208', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/EKjtntoVAAATQYd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKjtntoVAAATQYd.jpg', 'url': 'https://t.co/JXWF5UKcZF', 'display_url': 'pic.twitter.com/JXWF5UKcZF', 'expanded_url': 'https://twitter.com/1971genx/status/1200470573882601472/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 535, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 943, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1331, 'h': 1693, 'resize': 'fit'}}}]}",1971genx,Twitter for iPhone,,24218668,en,http://pbs.twimg.com/media/EKjtntoVAAATQYd.jpg
